ID	Value
hhd932	चिकुनगुनिया\N_NNP रोग\N_NN का\PSP कोई\DM_DMI उपचार\N_NN नहीं\RP_NEG है\V_VAUX ,\RD_PUNC ना\RP_NEG ही\RP_RPD इसके\PR_PRP विरूद्ध\N_NN कोई\DM_DMI टीका\N_NN मिलता\V_VM है\V_VAUX ।\RD_PUNC
hhd933	क्लोरोक्वीन\N_NN चिकुनगुनिया\N_NNP के\PSP लक्षणों\N_NN के\PSP विरूद्ध\N_NN प्रभावी\JJ औषधि\N_NN सिद्‍ध\N_NN हो\V_VM रही\V_VAUX है\V_VAUX ।\RD_PUNC
hhd934	पथरी\N_NNP (\RD_SYM Kidney\RD_RDF stones\RD_RDF )\RD_SYM मूत्रतंत्र\N_NN का\PSP एक\QT_QTC रोग\N_NN है\V_VAUX जिसमें\PR_PRL वृक्क\N_NN (\RD_SYM गुर्दे\N_NN )\RD_SYM के\PSP अन्दर\N_NST छोटी\JJ -\RD_PUNC छोटी\JJ पत्थर\N_NN जैसी\JJ कठोर\JJ वस्तुएँ\N_NN बन\V_VM जाती\V_VAUX हैं\V_VAUX ।\RD_PUNC
hhd935	सामान्यत:\N_NN ये\DM_DMD पथरियाँ\N_NN मूत्र\N_NN के\PSP रास्ते\N_NN शरीर\N_NN से\PSP बाहर\N_NST निकाल\V_VM दी\V_VAUX जाती\V_VAUX हैं\V_VAUX ।\RD_PUNC
hhd936	किन्तु\CC_CCD यदि\CC_CCS ये\DM_DMD पर्याप्त\N_NN बड़े\JJ हो\V_VM जायें\V_VAUX (\RD_SYM 2\QT_QTC -\RD_PUNC 3\QT_QTC मिमी.\N_NN आकार\N_NN के\PSP )\RD_SYM तो\RP_RPD ये\DM_DMD मूत्र\N_NN नली\N_NN में\PSP अवरोध\N_NN उत्पन्न\N_NN कर\V_VM सकते\V_VAUX हैं\V_VAUX।\RD_PUNC
hhd937	पथरी\N_NN आमतौर\N_NN से\PSP 30\QT_QTC से\PSP 60\QT_QTC वर्ष\N_NN के\PSP उम्र\N_NN के\PSP लोगों\N_NN में\PSP पाई\V_VM जाती\V_VAUX है\V_VAUX ।\RD_PUNC
hhd938	स्त्रियों\N_NN की\PSP अपेक्षा\N_NN पुरूषों\N_NN में\PSP पथरी\N_NNP चार\QT_QTC गुना\N_NN अधिक\QT_QTF पाई\V_VM जाती\V_VAUX है\V_VAUX ।\RD_PUNC
hhd939	बच्चों\N_NN और\CC_CCD वृद्धों\N_NN में\PSP मूत्राशय\N_NN की\PSP पथरी\N_NN ज्यादा\QT_QTF बनती\V_VM है\V_VAUX ,\RD_PUNC जबकि\CC_CCS वयस्कों\N_NN में\PSP अधिकतर\QT_QTF गुर्दों\N_NN और\CC_CCS मूत्रवाहक\N_NN नली\N_NN में\PSP पथरी\N_NNP बन\V_VM जाती\V_VAUX है\V_VAUX ।\RD_PUNC
hhd940	सबसे\RP_INTF दु:खद\JJ बात\N_NN यह\DM_DMD है\V_VAUX कि\CC_CCS पथरी\N_NN के\PSP कुछ\QT_QTF प्रतिशत\N_NN रोगी\N_NN ही\RP_RPD इसका\PR_PRP इलाज\N_NN करवाते\V_VM हैं\V_VAUX ।\RD_PUNC
hhd941	जिन\PR_PRL मरीजों\N_NN को\PSP डायबिटीज\N_NNP की\PSP बीमारी\N_NN है\V_VAUX उनको\PR_PRP गुर्दे\N_NN की\PSP बीमारी\N_NN होने\V_VM की\PSP काफी\QT_QTF संभावनाएँ\N_NN रहती\V_VM हैं\V_VAUX ।\RD_PUNC
hhd942	अगर\CC_CCS किसी\DM_DMI मरीज\N_NN को\PSP रक्‍तचाप\N_NNP की\PSP बीमारी\N_NN है\V_VAUX तो\RP_RPD उसे\PR_PRP नियमित\JJ दवा\N_NN से\PSP रक्‍तचाप\N_NNP को\PSP नियंत्रण\N_NN करने\V_VM पर\PSP ध्यान\N_NN देना\V_VM चाहिए\V_VAUX ।\RD_PUNC
hhd943	क्योंकि\CC_CCS अगर\CC_CCS रक्तचाप\N_NNP बढ़ता\V_VM है\V_VAUX ,\RD_PUNC तो\RP_RPD भी\RP_RPD गुर्दे\N_NN खराब\JJ हो\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
hhd944	गुर्दे\N_NN की\PSP पथरी\N_NNP की\PSP अवस्था\N_NN में\PSP दर्द\N_NN की\PSP स्थिति\N_NN -\RD_PUNC
hhd945	पथरी\N_NNP में\PSP पीठ\N_NN के\PSP निचले\N_NST हिस्से\N_NN में\PSP अथवा\CC_CCD पेट\N_NN के\PSP निचले\N_NST भाग\N_NN में\PSP अचानक\JJ तेज\JJ दर्द\N_NN होता\V_VM है\V_VAUX जो\PR_PRL पेट\N_NN व\CC_CCD जाँघ\N_NN के\PSP संधि\N_NN क्षेत्र\N_NN तक\PSP जाता\V_VM है\V_VAUX ।\RD_PUNC
hhd946	पथरी\N_NNP का\PSP दर्द\N_NN कुछ\QT_QTF मिनटो\N_NN या\RP_RPD घंटो\N_NN तक\PSP बना\V_VM रहता\V_VAUX है\V_VAUX तथा\CC_CCD बीच\N_NST -\RD_PUNC बीच\N_NST में\PSP आराम\N_NN मिलता\V_VM है\V_VAUX ।\RD_PUNC
hhd947	दर्द\N_NN फैल\V_VM सकता\V_VAUX है\V_VAUX या\CC_CCD बाजू\N_NN ,\RD_PUNC श्रोणि\N_NN ,\RD_PUNC उरू\JJ मूल\N_NN ,\RD_PUNC गुप्तांगो\N_NN तक\PSP बढ़\V_VM सकता\V_VAUX है\V_VAUX
hhd948	दर्द\N_NN के\PSP साथ\PSP जी\N_NN मिचलाने\V_VM तथा\CC_CCD उल्टी\N_NN होने\V_VM की\PSP शिकायत\N_NN भी\RP_RPD हो\V_VM सकती\V_VAUX है\V_VAUX ।\RD_PUNC
hhd949	यदि\CC_CCS मूत्र\N_NN संबंधी\N_NN प्रणाली\N_NN के\PSP किसी\DM_DMI भाग\N_NN में\PSP संक्रमण\N_NN है\V_VAUX तो\RP_RPD इसके\PR_PRP लक्षणों\N_NN में\PSP बुखार\N_NN ,\RD_PUNC कंपकंपी\N_NN ,\RD_PUNC पसीना\N_NN आना\V_VAM ,\RD_PUNC पेशाब\N_NN आने\V_VM के\PSP साथ-साथ\PSP दर्द\N_NN होना\V_VM आदि\N_NN भी\RP_RPD शामिल\N_NN हो\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
hhd950	मूत्र\N_NN में\PSP रक्त\N_NN भी\RP_RPD आ\V_VM सकता\V_VAUX है\V_VAUX ।\RD_PUNC
hhd951	गुर्दे\N_NN की\PSP पथरी\N_NNP के\PSP ज्यादातर\QT_QTF रोगी\N_NN पीठ\N_NN से\PSP पेट\N_NN की\PSP तरफ\N_NN आते\V_VM भयंकर\JJ दर्द\N_NN की\PSP शिकायत\N_NN करते\V_VM हैं\V_VAUX ।\RD_PUNC
hhd952	यह\DM_DMD दर्द\N_NN रह\V_VM -\RD_PUNC रह\V_VM कर\V_VAUX उठता\V_VAUX है\V_VAUX और\CC_CCD कुछ\QT_QTF मिनटों\N_NN से\PSP कई\QT_QTF घंटो\N_NN तक\PSP बना\V_VM रहता\V_VAUX है\V_VAUX इसे\PR_PRP ”\RD_PUNC रीलन\N_NNP क्रोनिन\N_NNP ”\RD_PUNC कहते\V_VM हैं\V_VAUX ।\RD_PUNC
hhd953	पथरी\N_NNP रोग\N_NN का\PSP प्रमुख\JJ लक्षण\N_NN है\V_VAUX कि\CC_CCS इसमें\PR_PRP मूत्रवाहक\N_NN नली\N_NN की\PSP पथरी\N_NNP में\PSP दर्द\N_NN पीठ\N_NN के\PSP निचले\N_NST हिस्से\N_NN से\PSP उठकर\V_VM जाँघों\N_NN की\PSP ओर\N_NN जाता\V_VM है\V_VAUX ।\RD_PUNC
hhd954	संपूर्ण\JJ चिकित्सा\N_NN जाँच\N_NN ,\RD_PUNC एक्सरे-सोनोग्राफी\N_NN ,\RD_PUNC डाई-इंजेक्शन\N_NN अथवा\CC_CCD अल्ट्रासाउंड\N_NN परीक्षणों\N_NN से\PSP गुर्दे\N_NN की\PSP पथरियों\N_NN का\PSP रोग-निदान\N_NN किया\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
hhd955	पथरी\N_NNP से\PSP बचाव\N_NN के\PSP कुछ\QT_QTF उपाय\N_NN -\RD_PUNC
hhd956	पर्याप्त\JJ जल\N_NN पीयें\V_VM ताकि\CC_CCS 2\QT_QTC से\PSP 2/5\QT_QTC लीटर\N_NN मूत्र\N_NN रोज\QT_QTF बने\V_VM ।\RD_PUNC
hhd957	आहार\N_NN में\PSP प्रोटीन\N_NN ,\RD_PUNC नाइट्रोजन\N_NN तथा\CC_CCD सोडियम\N_NN की\PSP मात्रा\N_NN कम\QT_QTF हो\V_VM ।\RD_PUNC
hhd958	ऐसे\DM_DMD पदार्थ\N_NN न\RP_NEG लिये\V_VM जाये\V_VAUX जिनमें\PR_PRL आक्जेलेट\N_NN की\PSP मात्रा\N_NN अधिक\QT_QTF हो\V_VM ;\RD_PUNC जैसे\CC_CCS चॉकलेट\N_NN ,\RD_PUNC सोयाबीन\N_NN ,\RD_PUNC मूंगफली\N_NN ,\RD_PUNC पालक\N_NN आदि\N_NN ।\RD_PUNC
hhd959	कोकोकोला\N_NN एवं\CC_CCD इसी\PR_PRP तरह\N_NN के\PSP अन्य\N_NN पेय\N_NN से\PSP बचें\V_VM ।\RD_PUNC
hhd960	विटामिन\N_NN -\RD_PUNC सी\N_NNP की\PSP भारी\QT_QTF मात्रा\N_NN न\RP_NEG ली\V_VM जाये\V_VAUX ।\RD_PUNC
hhd961	नारंगी\N_NNP आदि\N_NN का\PSP रस\N_NN (\RD_SYM ज्यूस\N_NN )\RD_SYM लेने\V_VM से\PSP पथरी\N_NNP का\PSP खतरा\N_NN कम\QT_QTF होता\V_VM है\V_VAUX ।\RD_PUNC
hhd962	विविध\JJ प्रकार\N_NN की\PSP पथरियाँ\N_NN ,\RD_PUNC जिनमें\PR_PRL से\PSP कुछ\QT_QTF कैल्सियम\N_NN आक्जेलेट\N_NN से\PSP बनी\V_VM हैं\V_VAUX और\CC_CCD कुछ\QT_QTF यूरिक\N_NN एसिड\N_NN की\PSP बनी\V_VM होती\V_VAUX हैं\V_VAUX ।\RD_PUNC
hhd963	अंग\N_NN प्रत्यारोपण\N_NN से\PSP अभिप्राय\N_NN किसी\DM_DMI शरीर\N_NN से\PSP एक\QT_QTC स्वस्थ\N_NN और\CC_CCD कार्यशील\JJ अंग\N_NN निकाल\V_VM कर\V_VAUX उसे\PR_PRP किसी\DM_DMI दूसरे\QT_QTO शरीर\N_NN के\PSP क्षतिग्रस्त\N_NN या\RP_RPD विफल\JJ अंग\N_NN की\PSP जगह\N_NN प्रत्यारोपित\N_NN करने\V_VM से\PSP है\V_VAUX ।\RD_PUNC
hhd964	किसी\DM_DMI रोगी\N_NN के\PSP एक\QT_QTC अंग\N_NN को\PSP उसी\PR_PRP रोगी\N_NN के\PSP किसी\DM_DMI दूसरे\QT_QTO अंग\N_NN मे\PSP प्रत्यारोपित\N_NN करना\V_VM भी\RP_RPD अंग\N_NN प्रत्यारोपण\N_NN की\PSP श्रेणी\N_NN मे\PSP आता\V_VM है\V_VAUX ।\RD_PUNC
hhd965	``\RD_PUNC अंग\N_NN दाता\N_N जीवित\N_NN या\CC_CCD मृत\N_NN दोनो\QT_QTC हो\V_VM सकता\V_VAUX है\V_VAUX ।\RD_PUNC ``\RD_PUNC
hhd966	``\RD_PUNC जो\PR_PRL अंग\N_NN प्रत्यारोपित\N_NN हो\V_VM सकते\V_VAUX हैं\V_VAUX उनमे\PR_PRP हृदय\N_NN ,\RD_PUNC गुर्दे\N_NN ,\RD_PUNC यकृत\N_NN ,\RD_PUNC फेफड़े\N_NN ,\RD_PUNC अग्न्याशय\N_NN ,\RD_PUNC शिश्‍न\N_NN ,\RD_PUNC आँखें\N_NN और\CC_CCD आँत\N_NN शामिल\N_NN हैं\V_VAUX ।\RD_PUNC ``\RD_PUNC
hhd967	प्रत्यारोपण\N_NN औषधि\N_NN ,\RD_PUNC आधुनिक\JJ चिकित्सा\N_NN क्षेत्र\N_NN के\PSP सबसे\RP_INTF चुनौतीपूर्ण\N_NN और\CC_CCD जटिल\JJ क्षेत्रों\N_NN में\PSP से\PSP एक\QT_QTC है\V_VAUX ।\RD_PUNC
hhd968	चिकित्सा\N_NN प्रबंधन\N_NN क्षेत्र\N_NN की\PSP कुछ\QT_QTF सबसे\RP_INTF बड़ी\JJ समस्याओं\N_NN में\PSP किसी\DM_DMI शरीर\N_NN द्वारा\PSP प्रत्यारोपित\JJ अंग\N_NN को\PSP अस्वीकार\N_NN कर\V_VM देना\V_VAUX है\V_VAUX -\RD_PUNC
hhd969	जहां\PR_PRL शरीर\N_NN का\PSP प्रतिरक्षा\N_NN तंत्र\N_NN प्रत्यारोपित\JJ अंग\N_NN के\PSP विरुद्ध\N_NN प्रतिक्रिया\N_NN कर\V_VM उसे\PR_PRP नकार\V_VM देता\V_VAUX है\V_VAUX और\CC_CCD इसके\PR_PRO कारण\N_NN प्रत्यारोपण\N_NN विफल\N_NN हो\V_VM जाता\V_VAUX है\V_VAUX और\CC_CCD अब\N_NST इस\PR_PRP प्रत्यारोपित\JJ अंग\N_NN को\PSP उस\PR_PRP शरीर\N_NN मे\PSP में\PSP ही\RP_RPD कार्यशील\N_NN बनाए\V_VM रखना\V_VAUX प्रत्यारोपण\N_NN औषधि\N_NN के\PSP लिए\PSP एक\QT_QTC बड़ी\JJ चुनौती\N_NN होती\V_VM है\V_VAUX ।\RD_PUNC
hhd970	``\RD_PUNC प्रत्यारोपण\N_NN एक\QT_QTC बहुत\QT_QTF ही\RP_RPD समय\N_NN संवेदनशील\JJ प्रक्रिया\N_NN है\V_VAUX ।\RD_PUNC ``\RD_PUNC
hhd971	ऊतक\N_NN जो\PR_PRL प्रत्यारोपित\JJ हो\V_VM सकते\V_VAUX हैं\V_VAUX उनमे\PR_PRL अस्थियाँ\N_NN ,\RD_PUNC कंडर\N_NN (\RD_SYM टेंडन\N_NN )\RD_SYM ,\RD_PUNC कॉर्निया\N_NN ,\RD_PUNC हृदय\N_NN वाल्व\N_NN,\RD_PUNC नसें\N_NN, \RD_PUNC बाहु\N_NN ,\RD_PUNC और\CC_CCD त्वचा\N_NN शामिल\N_NN हैं\V_VAUX ।\RD_PUNC
hhd972	अधिकांश\QT_QTF देशों\N_NN में\PSP प्रत्यारोपण\N_NN के\PSP लिए\PSP उपयुक्त\JJ अंगों\N_NN की\PSP कमी\N_NN है\V_VAUX ।\RD_PUNC
hhd973	अधिकांश\QT_QTF देशों\N_NN में\PSP अस्वीकृति\N_NN के\PSP जोखिम\N_NN को\PSP कम\QT_QTF करने\V_VM और\CC_CCD आवंटन\N_NN का\PSP प्रबंधन\N_NN करने\V_VM के\PSP लिए\PSP एक\QT_QTC औपचारिक\N_NN प्रणाली\N_NN है\V_VAUX ।\RD_PUNC
hhd974	``\RD_PUNC कुछ\QT_QTF देश\N_NN यूरोट्रांसप्लांट\N_NN जैसे\CC_CCS अंतर्राष्ट्रीय\N_NN संगठनों\N_NN से\PSP जुड़े\N_NN हैं\V_VAUX ताकि\CC_CCS दाता\N_NN अंगों\N_NN की\PSP आपूर्ति\N_NN को\PSP सुनिश्‍चित\N_NN किया\V_VM जा\V_VAUX सके\V_VAUX ।\RD_PUNC ``\RD_PUNC
hhd975	प्रत्यारोपण\N_NN कुछ\QT_QTF जैव\N_NN नैतिक\JJ मुद्दे\N_NN भी\RP_RPD उठाता\V_VM है\V_VAUX जैसे\CC_CCS मृत्यु\N_NN की\PSP परिभाषा\N_NN ,\RD_PUNC कब\PR_PRQ और\CC_CCD कैसे\PR_PRQ एक\QT_QTC अंग\N_NN के\PSP लिए\PSP सहमति\N_NN दी\V_VM जानी\V_VAUX चाहिए\V_VAUX और\CC_CCD प्रत्यारोपण\N_NN मे\PSP प्रयुक्त\JJ अंग\N_NN के\PSP लिए\PSP भुगतान\N_NN करना\V_VM आदि\N_NN ।\RD_PUNC
hhd976	अमीबा\N_NN पेचिश\N_NN रोग\N_NN एक\QT_QTC विशेष\JJ प्रकार\N_NN के\PSP सूक्ष्म\JJ जीवाणु\N_NN एंटामीबा\N_NN हिस्टॉलिटिका\N_NN (\RD_SYM Entamoeba\RD_RDF histolytica\RD_RDF )\RD_SYM नामक\N_NN उपसर्ग\N_NN से\PSP उत्पन्न\N_NN होता\V_VM है\V_VAUX ।\RD_PUNC
hhd977	एंटामीबा\N_NN दो\QT_QTC रूपों\N_NN में\PSP शरीर\N_NN की\PSP वृहत्\JJ आंत्र\N_NN में\PSP विद्यमान\N_NN रहता\V_VM है\V_VAUX ।\RD_PUNC
hhd978	इन\DM_DMD रूपों\N_NN को\PSP पुटी\N_NN (\RD_SYM cyst\RD_RDF )\RD_SYM और\CC_CCD अंडाणु\N_NN (\RD_SYM ova\RD_RDF )\RD_SYM कहते\V_VM हैं\V_VAUX ।\RD_PUNC
hhd979	मनुष्य\N_NN खाद्य\N_NN एवं\CC_CCD पेय\JJ पदार्थो\N_NN द्वारा\PSP इस\DM_DMD जीवाणु\N_NN को\PSP पुटी\JJ रूप\JJ में\PSP शरीर\N_NN के\PSP अंदर\N_NST ग्रहण\N_NN करता\V_VM है\V_VAUX ।\RD_PUNC
hhd980	यह\DM_DMD पुटी\N_NN कभी-कभी\N_NST बृहत्\JJ आंत्र\N_NN में\PSP पहुँचकर\V_VM अडाणु\N_NN का\PSP रूप\N_NN ग्रहण\N_NN कर\V_VM लेती\V_VAUX है\V_VAUX ।\RD_PUNC
hhd981	``\RD_PUNC पेचिश\N_NNP के\PSP मुख्य\JJ लक्षणों\N_NN में\PSP रोगी\N_NN को\PSP तीव्र\JJ स्वरूप\N_NN के\PSP उदरशूल\N_NN के\PSP साथ\PSP अतिसार\N_NN होता\V_VM है\V_VAUX तथा\CC_CCD गुदा\N_NN के\PSP पास\N_NST के\PSP भाग\N_NN में\PSP तीव्र\JJ ऐंठन\N_NN होती\V_VM है\V_VAUX ।\RD_PUNC ``\RD_PUNC
